,movie_id,title,tags
1306,55787,Water for Elephants,"in captiv depression-era melodrama , impetu veterinari student jacob jankowski join celebr circu anim caretak face wrench dilemma 's transfix angel marri perform marlena . clown elephanttrain veterinari drama romanc robertpattinson reesewitherspoon christophwaltz francislawr"
1307,257932,Dragon Nest: Warriors' Dawn,"the land altera observ uneasi peac year among human , elv evil beast loyal legendari black dragon . but black dragon begin stir hibern , send beast march across altera . with beast conquest peril close , small group human elv unit tri find secret hidden road black dragon 's cave destroy . but fate may hand young warrior lambert , must summon confid skill face black dragon may lost . [ ] adventur famili fantasi anim carrie-annemoss lucasgrabeel blytheauffarth yuefengsong"
1308,10400,The Hurricane,"the stori rubin `` hurrican '' carter , boxer wrongli imprison murder , peopl aid fight prove innoc . prison boxer boxingmatch boxingschool biographi drama denzelwashington vicellousreonshannon deborahkaraung normanjewison"
1309,1957,Enough,"working-class waitress slim thought enter life domest bliss marri mitch , man dream . after arriv first child , pictur perfect life shatter discov mitch 's hidden possess dark side , control abus alter ego turn trust , love tranquil terror . terrifi child 's safeti , slim flee daughter . relentless pursuit enlist aid lethal henchmen , mitch continu stalk prey famili . waitress wifehusbandrelationship violenthusband self-defens violenceagainstwomen suspens marryrich abusivehusband drama thriller jenniferlopez billycampbel juliettelewi michaelapt"
1310,10833,Heartbreakers,"max page brilliant mother/daught con team grift fine scienc . max target wealthi , will men marri . page seduc , max catch husband act . then 's palimoni citi next easi mark . consandscam crime comedi romanc sigourneyweav jenniferlovehewitt genehackman davidmirkin"
1311,256961,Paul Blart: Mall Cop 2,"secur guard paul blart head la vega attend secur guard expo teenag daughter maya depart colleg . while convent , inadvert discov heist - 's blart apprehend crimin . shoppingmal lasvega securityguard action comedi famili kevinjam rainirodriguez eduardoverástegui andyfickman"
1312,5852,Angel Eyes,"a stori seemingli unlik coupl cross path life-threaten circumst though destin meet save 's live . not , twice . carcrash policeoffic drama romanc thriller jenniferlopez jimcaviezel jeremysisto luismandoki"
1313,12312,Joe Somebody,"when underappreci video specialist joe scheffer brutal humili offic bulli mark mckinney front daughter , joe begin quest person redempt . he proce endur person make-ov take martial art lesson b-action star . as news spread rematch mark , joe suddenli find center attent , ascend corpor ladder grow popular . he 's determin show everyon life nobodi , forc reckon . profess karat daughter beförderung ex-wif park slap comedi timallen juliebowen kellylynch johnpasquin"
1314,622,The Ninth Gate,"an all-expenses-paid intern search rare copi book , 'the nine gate shadow kingdom ' bring unscrupul book dealer deep world murder , double-d satan worship . newyork obsess passionforcollect southernfr mephisto antiquari book picturepuzzl castl satan millionair horror mysteri thriller johnnydepp franklangella lenaolin romanpolanski"
1315,11306,Extreme Measures,"thriller guy luthan ( hugh grant ) , british doctor work hospit new york start make unwant enquiri bodi man die emerg room disappear . the trail lead luthan door emin surgeon dr lawrenc myrick ( gene hackman ) , luthan soon find danger peopl want hospit 's secret remain undiscov . newyork surgeon british suspens morgu hospit medic doctor medicalresearch emergencyroom missingbodi drama thriller hughgrant genehackman sarahjessicapark michaelapt"
1316,12508,Rock Star,"rock star tell stori chri cole rock band call steel dragon . cole photocopi technician day , lead singer steel dragon tribut band call `` blood pollut '' night.intern struggl steel dragon band member culmin fire lead singer , bobbi beer start recruit session find new vocalist . loos inspir true stori heavi metal band juda priest . rockstar success discontentednessanddispleased heavymet relationshipproblem music drama comedi markwahlberg jenniferaniston jasonflemyng stephenherek"
1317,25793,Precious,"set harlem 1987 , claireec `` preciou '' jone 16-year-old african american girl born life one would want . she 's pregnant second time absent father ; home , must wait hand foot mother , angri woman abus emot physic . school chaotic preciou reach ninth grade good mark secret -- ca n't read . aid illiteraci song unwillinglypregn balloon school cri motorcycl drama gaboureysidib mo'niqu paulapatton leedaniel"
1318,10534,White Squall,teenag boy discov disciplin camaraderi ill-fat sail voyag . sailingtrip diari sail surviv comingofag teenageboy disciplin squall sail shipcaptain caribbean malebond seasick stormatsea 1960 action drama jeffbridg carolinegoodal johnsavag ridleyscott
1319,1091,The Thing,scientist antarct confront shape-shift alien assum appear peopl kill . ice spacemarin paranoia snowstorm norwegian researchst remak alien antarctica shapeshiftingalien sleddog horror mysteri sciencefict kurtrussel keithdavid wilfordbrimley johncarpent
1320,87421,Riddick,"betray kind left dead desol planet , riddick fight surviv alien predat becom power danger ever . soon bounti hunter throughout galaxi descend riddick find pawn greater scheme reveng . with enemi right want , riddick unleash viciou attack vengeanc return home planet furya save destruct . dystopia reveng alien planet imax sciencefict action thriller vindiesel karlurban kateesackhoff davidtwohi"
1321,10871,Switchback,fbi agent denni quaid tri catch serial killer kidnap son . lossofson serialkil train action adventur mysteri thriller dennisquaid dannyglov r.leeermey jebstuart
1322,13503,Texas Rangers,"ten year civil war end , governor texa ask leander mcnelli ( mcdermott ) form compani ranger help uphold law along mexican border . with veteran war ( patrick , travi ) , recruit young men ( van der beek , kutcher , raymond ) littl experi gun polic crime . underwear tiger racialsegreg action western jamesvanderbeek rachaelleighcook ashtonkutch stevemin"
1323,13600,City of Ember,"for gener , peopl citi ember flourish amaz world glitter light . but ember 's power gener fail great lamp illumin citi start flicker . now , two teenag , race time , must search ember clue unlock ancient mysteri citi 's exist , light go forev . undergroundworld mayor adventur post-apocalypt dystopia puzzl box pipework adventur famili fantasi saoirseronan harrytreadaway marykayplac gilkenan"
1324,68722,The Master,"freddi , volatil , heavy-drink veteran suffer post-traumat stress disord , find semblanc famili stumbl onto ship lancast dodd , charismat leader new `` religion '' form world war ii . posttraumaticstressdisord sexualobsess postwarperiod drifter alcohol cultlead scientolog religiouscult charismaticlead righthandman drama joaquinphoenix philipseymourhoffman amyadam paulthomasanderson"
1325,14324,Virgin Territory,"the film set tuscani black death . as decameron , ten young florentin take refug plagu . but instead tell stori , lusti adventur , bawdi exchang , romanc swordplay . there randi nun , saracen pirat , sexi cow . [ ] adventur action comedi romanc ryancartwright haydenchristensen mischabarton davidleland"
1326,14325,The Express,"base incred true stori , the express follow inspir life colleg footbal hero erni davi , first african-american win heisman trophi . americanfootbal colleg biographi sport syracuseunivers drama robbrown dennisquaid darrinhenson garyfled"
1327,299687,The 5th Wave,16-year-old cassi sullivan tri surviv world devast wave alien invas alreadi decim popul knock mankind back stone age . basedonnovel dystopia alien alieninvas humansubjug environmentaldisast basedonyoungadultnovel adventur sciencefict chloëgracemoretz nickrobinson alexro jblakeson
1328,312221,Creed,"the former world heavyweight champion rocki balboa serv trainer mentor adoni johnson , son late friend former rival apollo creed . underdog sport spinoff undergroundfight motivationalspeak box drama michaelb.jordan sylvesterstallon grahammctavish ryancoogl"
1329,23168,The Town,"doug macray longtim thief , , smarter rest crew , look chanc exit game . when bank job lead group kidnap attract branch manag , take role monitor – burgeon relationship threaten unveil ident doug crew fbi agent case . basedonnovel moneylaund ambul boston massachusett bankmanag drugdeal florist flowershop hold-uprobberi volunt stolenmoney friend carsetonfir bostongarden policechas bestfriend fenwaypark crime drama thriller benaffleck rebeccahal jeremyrenn benaffleck"
1330,76494,What to Expect When You're Expecting,"challeng impend parenthood turn live five coupl upsid . two celebr unprepar surpris demand pregnanc ; hormon wreak havoc baby-crazi author , husband tri outdon father , 's expect twin young trophi wife ; photograph 's husband n't sure wife 's adopt plan ; one-tim hook-up result surpris pregnanc rival food-truck owner . basedonnovel adopt pregnant miscarriag expectantfath pregnantwif vomit expectingtwin openaircinema givingbirth romanc comedi drama camerondiaz jenniferlopez elizabethbank kirkjon"
1331,4944,Burn After Reading,"when disc contain memoir former cia analyst fall hand linda litzk chad feldheim , two gym employe see chanc make enough money life-chang cosmet surgeri . predict , event whirl control duo doofus orbit . blackmail paranoia fitness-train plasticsurgeri autobiographi memori corps divorc gym disc expriest comedi drama georgeclooney francesmcdormand bradpitt joelcoen ethancoen"
1332,10488,Nim's Island,a young girl inhabit isol island scientist father commun reclus author novel 's read . fictionalplac exoticisland shipwreck cruis volcano e-mail liana daughter turtl author talkinganim pirat womandirector iguana sealion adventur comedi famili fantasi abigailbreslin jodiefost gerardbutl jenniferflackett marklevin
